,RunId,iteration,Step,width,height,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,initial_sheep,initial_wolves,diseaseLimiar,Wolves,Sheep
167,83,2,10,20,20,0.04,0.05,20,True,30,4,100,50,0.75,67,37
168,84,2,0,20,20,0.04,0.05,20,True,30,4,50,150,0.25,150,50
169,84,2,10,20,20,0.04,0.05,20,True,30,4,50,150,0.25,163,29
170,85,2,0,20,20,0.04,0.05,20,True,30,4,100,50,0.25,50,100
171,85,2,10,20,20,0.04,0.05,20,True,30,4,100,50,0.25,58,61
172,86,2,0,20,20,0.04,0.05,20,True,30,4,100,50,0.0,50,100
173,86,2,10,20,20,0.04,0.05,20,True,30,4,100,50,0.0,48,56
174,87,2,0,20,20,0.04,0.05,20,True,30,4,100,50,0.5,50,100
175,87,2,10,20,20,0.04,0.05,20,True,30,4,100,50,0.5,66,48
176,88,2,0,20,20,0.04,0.05,20,True,30,4,100,100,0.0,100,100
177,88,2,10,20,20,0.04,0.05,20,True,30,4,100,100,0.0,88,65
178,89,2,0,20,20,0.04,0.05,20,True,30,4,100,100,0.75,100,100
179,89,2,10,20,20,0.04,0.05,20,True,30,4,100,100,0.75,145,19
180,90,2,0,20,20,0.04,0.05,20,True,30,4,100,100,0.25,100,100
181,90,2,10,20,20,0.04,0.05,20,True,30,4,100,100,0.25,109,55
182,91,2,0,20,20,0.04,0.05,20,True,30,4,100,100,0.5,100,100
183,91,2,10,20,20,0.04,0.05,20,True,30,4,100,100,0.5,118,45
184,92,2,0,20,20,0.04,0.05,20,True,30,4,100,150,0.25,150,100
185,92,2,10,20,20,0.04,0.05,20,True,30,4,100,150,0.25,150,51
186,93,2,0,20,20,0.04,0.05,20,True,30,4,100,150,0.5,150,100
187,93,2,10,20,20,0.04,0.05,20,True,30,4,100,150,0.5,165,41
188,94,2,0,20,20,0.04,0.05,20,True,30,4,100,150,0.0,150,100
189,94,2,10,20,20,0.04,0.05,20,True,30,4,100,150,0.0,155,69
190,95,2,0,20,20,0.04,0.05,20,True,30,4,150,50,0.0,50,150
191,95,2,10,20,20,0.04,0.05,20,True,30,4,150,50,0.0,55,64
192,96,2,0,20,20,0.04,0.05,20,True,30,4,100,150,0.75,150,100
193,96,2,10,20,20,0.04,0.05,20,True,30,4,100,150,0.75,168,29
194,97,2,0,20,20,0.04,0.05,20,True,30,4,150,50,0.25,50,150
195,97,2,10,20,20,0.04,0.05,20,True,30,4,150,50,0.25,53,62
196,98,2,0,20,20,0.04,0.05,20,True,30,4,150,50,0.5,50,150
197,98,2,10,20,20,0.04,0.05,20,True,30,4,150,50,0.5,58,52
198,99,2,0,20,20,0.04,0.05,20,True,30,4,150,50,0.75,50,150
199,99,2,10,20,20,0.04,0.05,20,True,30,4,150,50,0.75,63,49
200,100,2,0,20,20,0.04,0.05,20,True,30,4,150,100,0.0,100,150
201,100,2,10,20,20,0.04,0.05,20,True,30,4,150,100,0.0,98,69
202,101,2,0,20,20,0.04,0.05,20,True,30,4,150,100,0.25,100,150
203,101,2,10,20,20,0.04,0.05,20,True,30,4,150,100,0.25,107,54
204,102,2,0,20,20,0.04,0.05,20,True,30,4,150,100,0.5,100,150
205,102,2,10,20,20,0.04,0.05,20,True,30,4,150,100,0.5,113,50
206,103,2,0,20,20,0.04,0.05,20,True,30,4,150,100,0.75,100,150
207,103,2,10,20,20,0.04,0.05,20,True,30,4,150,100,0.75,131,32
208,104,2,0,20,20,0.04,0.05,20,True,30,4,150,150,0.75,150,150
209,104,2,10,20,20,0.04,0.05,20,True,30,4,150,150,0.75,181,30
210,105,2,0,20,20,0.04,0.05,20,True,30,4,150,150,0.5,150,150
211,105,2,10,20,20,0.04,0.05,20,True,30,4,150,150,0.5,165,50
212,106,3,0,20,20,0.04,0.05,20,True,30,4,50,50,0.5,50,50
213,106,3,10,20,20,0.04,0.05,20,True,30,4,50,50,0.5,65,34
214,107,2,0,20,20,0.04,0.05,20,True,30,4,150,150,0.0,150,150
215,107,2,10,20,20,0.04,0.05,20,True,30,4,150,150,0.0,161,77
216,108,3,0,20,20,0.04,0.05,20,True,30,4,50,50,0.0,50,50
217,108,3,10,20,20,0.04,0.05,20,True,30,4,50,50,0.0,48,41
218,109,2,0,20,20,0.04,0.05,20,True,30,4,150,150,0.25,150,150
219,109,2,10,20,20,0.04,0.05,20,True,30,4,150,150,0.25,158,69
220,110,3,0,20,20,0.04,0.05,20,True,30,4,50,50,0.25,50,50
221,110,3,10,20,20,0.04,0.05,20,True,30,4,50,50,0.25,50,30
222,111,3,0,20,20,0.04,0.05,20,True,30,4,50,50,0.75,50,50
