,RunId,iteration,Step,width,height,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,initial_sheep,initial_wolves,diseaseLimiar,Wolves,Sheep
67,6,0,10,20,20,0.04,0.05,20,True,30,4,50,100,0.25,109,29
68,6,0,20,20,20,0.04,0.05,20,True,30,4,50,100,0.25,55,27
69,6,0,30,20,20,0.04,0.05,20,True,30,4,50,100,0.25,21,28
70,6,0,40,20,20,0.04,0.05,20,True,30,4,50,100,0.25,2,23
71,6,0,50,20,20,0.04,0.05,20,True,30,4,50,100,0.25,1,22
72,6,0,60,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,27
73,6,0,70,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,25
74,6,0,80,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,28
75,6,0,90,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,41
76,6,0,100,20,20,0.04,0.05,20,True,30,4,50,100,0.25,0,41
77,7,0,0,20,20,0.04,0.05,20,True,30,4,100,150,0.25,150,100
78,7,0,10,20,20,0.04,0.05,20,True,30,4,100,150,0.25,155,58
79,7,0,20,20,20,0.04,0.05,20,True,30,4,100,150,0.25,81,17
80,7,0,30,20,20,0.04,0.05,20,True,30,4,100,150,0.25,29,10
81,7,0,40,20,20,0.04,0.05,20,True,30,4,100,150,0.25,5,10
82,7,0,50,20,20,0.04,0.05,20,True,30,4,100,150,0.25,1,18
83,7,0,60,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,18
84,7,0,70,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,28
85,7,0,80,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,29
86,7,0,90,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,28
87,7,0,100,20,20,0.04,0.05,20,True,30,4,100,150,0.25,0,40
88,8,0,0,20,20,0.04,0.05,20,True,30,4,150,150,0.25,150,150
89,8,0,10,20,20,0.04,0.05,20,True,30,4,150,150,0.25,158,60
90,8,0,20,20,20,0.04,0.05,20,True,30,4,150,150,0.25,131,17
91,8,0,30,20,20,0.04,0.05,20,True,30,4,150,150,0.25,38,10
92,8,0,40,20,20,0.04,0.05,20,True,30,4,150,150,0.25,9,13
93,8,0,50,20,20,0.04,0.05,20,True,30,4,150,150,0.25,1,14
94,8,0,60,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,17
95,8,0,70,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,19
96,8,0,80,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,24
97,8,0,90,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,25
98,8,0,100,20,20,0.04,0.05,20,True,30,4,150,150,0.25,0,29
99,9,1,0,20,20,0.04,0.05,20,True,30,4,150,50,0.25,50,150
100,9,1,10,20,20,0.04,0.05,20,True,30,4,150,50,0.25,50,80
