,RunId,iteration,Step,width,height,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,initial_sheep,initial_wolves,diseaseLimiar,Wolves,Sheep
0,0,0,0,20,20,0.04,0.05,20,True,30,4,50,50,0.5,50,50
1,0,0,10,20,20,0.04,0.05,20,True,30,4,50,50,0.5,60,33
2,0,0,20,20,20,0.04,0.05,20,True,30,4,50,50,0.5,37,20
3,0,0,30,20,20,0.04,0.05,20,True,30,4,50,50,0.5,24,20
4,0,0,40,20,20,0.04,0.05,20,True,30,4,50,50,0.5,7,20
5,0,0,50,20,20,0.04,0.05,20,True,30,4,50,50,0.5,4,29
6,0,0,60,20,20,0.04,0.05,20,True,30,4,50,50,0.5,1,32
7,0,0,70,20,20,0.04,0.05,20,True,30,4,50,50,0.5,1,34
8,0,0,80,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,33
9,0,0,90,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,28
10,0,0,100,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,35
11,1,0,0,20,20,0.04,0.05,20,True,30,4,150,50,0.5,50,150
12,1,0,10,20,20,0.04,0.05,20,True,30,4,150,50,0.5,63,50
13,1,0,20,20,20,0.04,0.05,20,True,30,4,150,50,0.5,62,14
14,1,0,30,20,20,0.04,0.05,20,True,30,4,150,50,0.5,39,9
15,1,0,40,20,20,0.04,0.05,20,True,30,4,150,50,0.5,16,12
16,1,0,50,20,20,0.04,0.05,20,True,30,4,150,50,0.5,10,12
17,1,0,60,20,20,0.04,0.05,20,True,30,4,150,50,0.5,3,15
18,1,0,70,20,20,0.04,0.05,20,True,30,4,150,50,0.5,1,18
19,1,0,80,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,21
20,1,0,90,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,32
21,1,0,100,20,20,0.04,0.05,20,True,30,4,150,50,0.5,0,32
22,2,0,0,20,20,0.04,0.05,20,True,30,4,50,100,0.5,100,50
23,2,0,10,20,20,0.04,0.05,20,True,30,4,50,100,0.5,109,19
24,2,0,20,20,20,0.04,0.05,20,True,30,4,50,100,0.5,85,22
25,2,0,30,20,20,0.04,0.05,20,True,30,4,50,100,0.5,26,19
26,2,0,40,20,20,0.04,0.05,20,True,30,4,50,100,0.5,5,21
27,2,0,50,20,20,0.04,0.05,20,True,30,4,50,100,0.5,1,23
28,2,0,60,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,25
29,2,0,70,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,25
30,2,0,80,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,25
31,2,0,90,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,32
32,2,0,100,20,20,0.04,0.05,20,True,30,4,50,100,0.5,0,34
33,3,0,0,20,20,0.04,0.05,20,True,30,4,100,100,0.5,100,100
34,3,0,10,20,20,0.04,0.05,20,True,30,4,100,100,0.5,120,43
35,3,0,20,20,20,0.04,0.05,20,True,30,4,100,100,0.5,86,20
36,3,0,30,20,20,0.04,0.05,20,True,30,4,100,100,0.5,39,12
37,3,0,40,20,20,0.04,0.05,20,True,30,4,100,100,0.5,15,10
38,3,0,50,20,20,0.04,0.05,20,True,30,4,100,100,0.5,1,13
39,3,0,60,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,20
40,3,0,70,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,23
41,3,0,80,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,26
42,3,0,90,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,31
43,3,0,100,20,20,0.04,0.05,20,True,30,4,100,100,0.5,0,39
44,4,0,0,20,20,0.04,0.05,20,True,30,4,100,50,0.5,50,100
45,4,0,10,20,20,0.04,0.05,20,True,30,4,100,50,0.5,64,45
46,4,0,20,20,20,0.04,0.05,20,True,30,4,100,50,0.5,53,21
47,4,0,30,20,20,0.04,0.05,20,True,30,4,100,50,0.5,15,14
48,4,0,40,20,20,0.04,0.05,20,True,30,4,100,50,0.5,10,16
49,4,0,50,20,20,0.04,0.05,20,True,30,4,100,50,0.5,3,14
50,4,0,60,20,20,0.04,0.05,20,True,30,4,100,50,0.5,3,13
51,4,0,70,20,20,0.04,0.05,20,True,30,4,100,50,0.5,3,21
52,4,0,80,20,20,0.04,0.05,20,True,30,4,100,50,0.5,2,25
53,4,0,90,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,35
54,4,0,100,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,42
55,5,0,0,20,20,0.04,0.05,20,True,30,4,100,150,0.5,150,100
56,5,0,10,20,20,0.04,0.05,20,True,30,4,100,150,0.5,165,38
57,5,0,20,20,20,0.04,0.05,20,True,30,4,100,150,0.5,121,22
58,5,0,30,20,20,0.04,0.05,20,True,30,4,100,150,0.5,39,17
59,5,0,40,20,20,0.04,0.05,20,True,30,4,100,150,0.5,17,19
60,5,0,50,20,20,0.04,0.05,20,True,30,4,100,150,0.5,6,25
61,5,0,60,20,20,0.04,0.05,20,True,30,4,100,150,0.5,2,27
62,5,0,70,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,33
63,5,0,80,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,41
64,5,0,90,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,33
65,5,0,100,20,20,0.04,0.05,20,True,30,4,100,150,0.5,0,32
66,6,0,0,20,20,0.04,0.05,20,True,30,4,150,100,0.5,100,150
67,6,0,10,20,20,0.04,0.05,20,True,30,4,150,100,0.5,130,47
68,6,0,20,20,20,0.04,0.05,20,True,30,4,150,100,0.5,88,19
69,6,0,30,20,20,0.04,0.05,20,True,30,4,150,100,0.5,43,4
70,6,0,40,20,20,0.04,0.05,20,True,30,4,150,100,0.5,15,4
71,6,0,50,20,20,0.04,0.05,20,True,30,4,150,100,0.5,7,7
72,6,0,60,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,10
73,6,0,70,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,14
74,6,0,80,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,20
75,6,0,90,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,14
76,6,0,100,20,20,0.04,0.05,20,True,30,4,150,100,0.5,0,23
77,7,0,0,20,20,0.04,0.05,20,True,30,4,50,150,0.5,150,50
78,7,0,10,20,20,0.04,0.05,20,True,30,4,50,150,0.5,163,16
79,7,0,20,20,20,0.04,0.05,20,True,30,4,50,150,0.5,102,12
80,7,0,30,20,20,0.04,0.05,20,True,30,4,50,150,0.5,37,17
81,7,0,40,20,20,0.04,0.05,20,True,30,4,50,150,0.5,6,19
82,7,0,50,20,20,0.04,0.05,20,True,30,4,50,150,0.5,6,22
83,7,0,60,20,20,0.04,0.05,20,True,30,4,50,150,0.5,1,31
84,7,0,70,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,34
85,7,0,80,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,33
86,7,0,90,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,35
87,7,0,100,20,20,0.04,0.05,20,True,30,4,50,150,0.5,0,44
88,8,1,0,20,20,0.04,0.05,20,True,30,4,50,50,0.5,50,50
89,8,1,10,20,20,0.04,0.05,20,True,30,4,50,50,0.5,44,31
90,8,1,20,20,20,0.04,0.05,20,True,30,4,50,50,0.5,36,19
91,8,1,30,20,20,0.04,0.05,20,True,30,4,50,50,0.5,14,20
92,8,1,40,20,20,0.04,0.05,20,True,30,4,50,50,0.5,7,16
93,8,1,50,20,20,0.04,0.05,20,True,30,4,50,50,0.5,7,19
94,8,1,60,20,20,0.04,0.05,20,True,30,4,50,50,0.5,4,20
95,8,1,70,20,20,0.04,0.05,20,True,30,4,50,50,0.5,1,25
96,8,1,80,20,20,0.04,0.05,20,True,30,4,50,50,0.5,1,32
97,8,1,90,20,20,0.04,0.05,20,True,30,4,50,50,0.5,3,38
98,8,1,100,20,20,0.04,0.05,20,True,30,4,50,50,0.5,0,39
99,9,1,0,20,20,0.04,0.05,20,True,30,4,100,50,0.5,50,100
100,9,1,10,20,20,0.04,0.05,20,True,30,4,100,50,0.5,64,44
101,9,1,20,20,20,0.04,0.05,20,True,30,4,100,50,0.5,55,14
102,9,1,30,20,20,0.04,0.05,20,True,30,4,100,50,0.5,33,7
103,9,1,40,20,20,0.04,0.05,20,True,30,4,100,50,0.5,23,7
104,9,1,50,20,20,0.04,0.05,20,True,30,4,100,50,0.5,4,8
105,9,1,60,20,20,0.04,0.05,20,True,30,4,100,50,0.5,1,11
106,9,1,70,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,17
107,9,1,80,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,22
108,9,1,90,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,23
109,9,1,100,20,20,0.04,0.05,20,True,30,4,100,50,0.5,0,25
110,10,0,0,20,20,0.04,0.05,20,True,30,4,150,150,0.5,150,150
111,10,0,10,20,20,0.04,0.05,20,True,30,4,150,150,0.5,198,32
112,10,0,20,20,20,0.04,0.05,20,True,30,4,150,150,0.5,127,18
113,10,0,30,20,20,0.04,0.05,20,True,30,4,150,150,0.5,45,7
114,10,0,40,20,20,0.04,0.05,20,True,30,4,150,150,0.5,20,11
115,10,0,50,20,20,0.04,0.05,20,True,30,4,150,150,0.5,6,10
116,10,0,60,20,20,0.04,0.05,20,True,30,4,150,150,0.5,4,11
117,10,0,70,20,20,0.04,0.05,20,True,30,4,150,150,0.5,1,18
118,10,0,80,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,17
119,10,0,90,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,24
120,10,0,100,20,20,0.04,0.05,20,True,30,4,150,150,0.5,0,28
121,11,1,0,20,20,0.04,0.05,20,True,30,4,50,100,0.5,100,50
122,11,1,10,20,20,0.04,0.05,20,True,30,4,50,100,0.5,110,25
123,11,1,20,20,20,0.04,0.05,20,True,30,4,50,100,0.5,56,28
