,RunId,iteration,Step,width,height,sheep_reproduce,wolf_reproduce,wolf_gain_from_food,grass,grass_regrowth_time,sheep_gain_from_food,initial_sheep,initial_wolves,diseaseLimiar,Wolves,Sheep
73,6,0,70,20,20,0.04,0.05,20,True,30,4,50,150,0,0,30
74,6,0,80,20,20,0.04,0.05,20,True,30,4,50,150,0,0,32
75,6,0,90,20,20,0.04,0.05,20,True,30,4,50,150,0,0,35
76,6,0,100,20,20,0.04,0.05,20,True,30,4,50,150,0,0,38
77,7,0,0,20,20,0.04,0.05,20,True,30,4,100,100,0,100,100
78,7,0,10,20,20,0.04,0.05,20,True,30,4,100,100,0,97,60
79,7,0,20,20,20,0.04,0.05,20,True,30,4,100,100,0,48,17
80,7,0,30,20,20,0.04,0.05,20,True,30,4,100,100,0,7,9
81,7,0,40,20,20,0.04,0.05,20,True,30,4,100,100,0,0,9
82,7,0,50,20,20,0.04,0.05,20,True,30,4,100,100,0,0,15
83,7,0,60,20,20,0.04,0.05,20,True,30,4,100,100,0,0,21
84,7,0,70,20,20,0.04,0.05,20,True,30,4,100,100,0,0,26
85,7,0,80,20,20,0.04,0.05,20,True,30,4,100,100,0,0,32
86,7,0,90,20,20,0.04,0.05,20,True,30,4,100,100,0,0,29
87,7,0,100,20,20,0.04,0.05,20,True,30,4,100,100,0,0,22
88,8,0,0,20,20,0.04,0.05,20,True,30,4,150,150,0,150,150
89,8,0,10,20,20,0.04,0.05,20,True,30,4,150,150,0,143,68
90,8,0,20,20,20,0.04,0.05,20,True,30,4,150,150,0,56,24
91,8,0,30,20,20,0.04,0.05,20,True,30,4,150,150,0,21,11
92,8,0,40,20,20,0.04,0.05,20,True,30,4,150,150,0,0,12
93,8,0,50,20,20,0.04,0.05,20,True,30,4,150,150,0,0,14
94,8,0,60,20,20,0.04,0.05,20,True,30,4,150,150,0,0,23
95,8,0,70,20,20,0.04,0.05,20,True,30,4,150,150,0,0,30
96,8,0,80,20,20,0.04,0.05,20,True,30,4,150,150,0,0,29
97,8,0,90,20,20,0.04,0.05,20,True,30,4,150,150,0,0,36
98,8,0,100,20,20,0.04,0.05,20,True,30,4,150,150,0,0,32
99,9,1,0,20,20,0.04,0.05,20,True,30,4,50,50,0,50,50
100,9,1,10,20,20,0.04,0.05,20,True,30,4,50,50,0,50,45
101,9,1,20,20,20,0.04,0.05,20,True,30,4,50,50,0,17,31
102,9,1,30,20,20,0.04,0.05,20,True,30,4,50,50,0,1,27
103,9,1,40,20,20,0.04,0.05,20,True,30,4,50,50,0,0,28
104,9,1,50,20,20,0.04,0.05,20,True,30,4,50,50,0,0,37
105,9,1,60,20,20,0.04,0.05,20,True,30,4,50,50,0,0,37
106,9,1,70,20,20,0.04,0.05,20,True,30,4,50,50,0,0,31
107,9,1,80,20,20,0.04,0.05,20,True,30,4,50,50,0,0,29
108,9,1,90,20,20,0.04,0.05,20,True,30,4,50,50,0,0,30
109,9,1,100,20,20,0.04,0.05,20,True,30,4,50,50,0,0,31
110,10,1,0,20,20,0.04,0.05,20,True,30,4,50,150,0,150,50
111,10,1,10,20,20,0.04,0.05,20,True,30,4,50,150,0,141,40
112,10,1,20,20,20,0.04,0.05,20,True,30,4,50,150,0,73,25
113,10,1,30,20,20,0.04,0.05,20,True,30,4,50,150,0,16,19
114,10,1,40,20,20,0.04,0.05,20,True,30,4,50,150,0,0,16
115,10,1,50,20,20,0.04,0.05,20,True,30,4,50,150,0,0,24
116,10,1,60,20,20,0.04,0.05,20,True,30,4,50,150,0,0,36
117,10,1,70,20,20,0.04,0.05,20,True,30,4,50,150,0,0,30
118,10,1,80,20,20,0.04,0.05,20,True,30,4,50,150,0,0,35
119,10,1,90,20,20,0.04,0.05,20,True,30,4,50,150,0,0,35
120,10,1,100,20,20,0.04,0.05,20,True,30,4,50,150,0,0,39
121,11,1,0,20,20,0.04,0.05,20,True,30,4,100,50,0,50,100
122,11,1,10,20,20,0.04,0.05,20,True,30,4,100,50,0,58,72
123,11,1,20,20,20,0.04,0.05,20,True,30,4,100,50,0,26,20
124,11,1,30,20,20,0.04,0.05,20,True,30,4,100,50,0,7,13
125,11,1,40,20,20,0.04,0.05,20,True,30,4,100,50,0,0,11
126,11,1,50,20,20,0.04,0.05,20,True,30,4,100,50,0,0,12
127,11,1,60,20,20,0.04,0.05,20,True,30,4,100,50,0,0,16
128,11,1,70,20,20,0.04,0.05,20,True,30,4,100,50,0,0,21
129,11,1,80,20,20,0.04,0.05,20,True,30,4,100,50,0,0,30
130,11,1,90,20,20,0.04,0.05,20,True,30,4,100,50,0,0,40
131,11,1,100,20,20,0.04,0.05,20,True,30,4,100,50,0,0,39
132,12,1,0,20,20,0.04,0.05,20,True,30,4,50,100,0,100,50
133,12,1,10,20,20,0.04,0.05,20,True,30,4,50,100,0,87,45
134,12,1,20,20,20,0.04,0.05,20,True,30,4,50,100,0,44,25
135,12,1,30,20,20,0.04,0.05,20,True,30,4,50,100,0,6,26
136,12,1,40,20,20,0.04,0.05,20,True,30,4,50,100,0,0,32
137,12,1,50,20,20,0.04,0.05,20,True,30,4,50,100,0,0,33
138,12,1,60,20,20,0.04,0.05,20,True,30,4,50,100,0,0,29
139,12,1,70,20,20,0.04,0.05,20,True,30,4,50,100,0,0,25
140,12,1,80,20,20,0.04,0.05,20,True,30,4,50,100,0,0,32
141,12,1,90,20,20,0.04,0.05,20,True,30,4,50,100,0,0,36
142,12,1,100,20,20,0.04,0.05,20,True,30,4,50,100,0,0,33
143,13,1,0,20,20,0.04,0.05,20,True,30,4,100,100,0,100,100
144,13,1,10,20,20,0.04,0.05,20,True,30,4,100,100,0,104,59
145,13,1,20,20,20,0.04,0.05,20,True,30,4,100,100,0,39,29
146,13,1,30,20,20,0.04,0.05,20,True,30,4,100,100,0,12,21
147,13,1,40,20,20,0.04,0.05,20,True,30,4,100,100,0,0,17
148,13,1,50,20,20,0.04,0.05,20,True,30,4,100,100,0,0,23
149,13,1,60,20,20,0.04,0.05,20,True,30,4,100,100,0,0,23
150,13,1,70,20,20,0.04,0.05,20,True,30,4,100,100,0,0,29
151,13,1,80,20,20,0.04,0.05,20,True,30,4,100,100,0,0,27
152,13,1,90,20,20,0.04,0.05,20,True,30,4,100,100,0,0,30
153,13,1,100,20,20,0.04,0.05,20,True,30,4,100,100,0,0,29
154,14,1,0,20,20,0.04,0.05,20,True,30,4,150,50,0,50,150
155,14,1,10,20,20,0.04,0.05,20,True,30,4,150,50,0,51,75
156,14,1,20,20,20,0.04,0.05,20,True,30,4,150,50,0,21,18
157,14,1,30,20,20,0.04,0.05,20,True,30,4,150,50,0,2,9
158,14,1,40,20,20,0.04,0.05,20,True,30,4,150,50,0,0,11
159,14,1,50,20,20,0.04,0.05,20,True,30,4,150,50,0,0,13
160,14,1,60,20,20,0.04,0.05,20,True,30,4,150,50,0,0,17
161,14,1,70,20,20,0.04,0.05,20,True,30,4,150,50,0,0,18
162,14,1,80,20,20,0.04,0.05,20,True,30,4,150,50,0,0,19
163,14,1,90,20,20,0.04,0.05,20,True,30,4,150,50,0,0,26
164,14,1,100,20,20,0.04,0.05,20,True,30,4,150,50,0,0,29
165,15,1,0,20,20,0.04,0.05,20,True,30,4,100,150,0,150,100
166,15,1,10,20,20,0.04,0.05,20,True,30,4,100,150,0,131,69
167,15,1,20,20,20,0.04,0.05,20,True,30,4,100,150,0,59,22
168,15,1,30,20,20,0.04,0.05,20,True,30,4,100,150,0,14,9
169,15,1,40,20,20,0.04,0.05,20,True,30,4,100,150,0,0,10
170,15,1,50,20,20,0.04,0.05,20,True,30,4,100,150,0,0,13
171,15,1,60,20,20,0.04,0.05,20,True,30,4,100,150,0,0,18
172,15,1,70,20,20,0.04,0.05,20,True,30,4,100,150,0,0,22
173,15,1,80,20,20,0.04,0.05,20,True,30,4,100,150,0,0,22
174,15,1,90,20,20,0.04,0.05,20,True,30,4,100,150,0,0,26
175,15,1,100,20,20,0.04,0.05,20,True,30,4,100,150,0,0,25
176,16,2,0,20,20,0.04,0.05,20,True,30,4,50,50,0,50,50
177,16,2,10,20,20,0.04,0.05,20,True,30,4,50,50,0,44,42
178,16,2,20,20,20,0.04,0.05,20,True,30,4,50,50,0,23,37
179,16,2,30,20,20,0.04,0.05,20,True,30,4,50,50,0,1,18
180,16,2,40,20,20,0.04,0.05,20,True,30,4,50,50,0,0,22
181,16,2,50,20,20,0.04,0.05,20,True,30,4,50,50,0,0,24
182,16,2,60,20,20,0.04,0.05,20,True,30,4,50,50,0,0,27
183,16,2,70,20,20,0.04,0.05,20,True,30,4,50,50,0,0,33
184,16,2,80,20,20,0.04,0.05,20,True,30,4,50,50,0,0,35
185,16,2,90,20,20,0.04,0.05,20,True,30,4,50,50,0,0,36
186,16,2,100,20,20,0.04,0.05,20,True,30,4,50,50,0,0,27
187,17,2,0,20,20,0.04,0.05,20,True,30,4,100,50,0,50,100
188,17,2,10,20,20,0.04,0.05,20,True,30,4,100,50,0,32,56
189,17,2,20,20,20,0.04,0.05,20,True,30,4,100,50,0,18,23
190,17,2,30,20,20,0.04,0.05,20,True,30,4,100,50,0,2,17
191,17,2,40,20,20,0.04,0.05,20,True,30,4,100,50,0,0,16
192,17,2,50,20,20,0.04,0.05,20,True,30,4,100,50,0,0,21
193,17,2,60,20,20,0.04,0.05,20,True,30,4,100,50,0,0,30
194,17,2,70,20,20,0.04,0.05,20,True,30,4,100,50,0,0,25
195,17,2,80,20,20,0.04,0.05,20,True,30,4,100,50,0,0,28
196,17,2,90,20,20,0.04,0.05,20,True,30,4,100,50,0,0,28
197,17,2,100,20,20,0.04,0.05,20,True,30,4,100,50,0,0,35
198,18,2,0,20,20,0.04,0.05,20,True,30,4,50,100,0,100,50
199,18,2,10,20,20,0.04,0.05,20,True,30,4,50,100,0,99,39
200,18,2,20,20,20,0.04,0.05,20,True,30,4,50,100,0,35,34
201,18,2,30,20,20,0.04,0.05,20,True,30,4,50,100,0,10,26
202,18,2,40,20,20,0.04,0.05,20,True,30,4,50,100,0,0,28
203,18,2,50,20,20,0.04,0.05,20,True,30,4,50,100,0,0,26
204,18,2,60,20,20,0.04,0.05,20,True,30,4,50,100,0,0,26
205,18,2,70,20,20,0.04,0.05,20,True,30,4,50,100,0,0,30
206,18,2,80,20,20,0.04,0.05,20,True,30,4,50,100,0,0,32
207,18,2,90,20,20,0.04,0.05,20,True,30,4,50,100,0,0,36
208,18,2,100,20,20,0.04,0.05,20,True,30,4,50,100,0,0,33
209,19,1,0,20,20,0.04,0.05,20,True,30,4,150,100,0,100,150
210,19,1,10,20,20,0.04,0.05,20,True,30,4,150,100,0,90,85
211,19,1,20,20,20,0.04,0.05,20,True,30,4,150,100,0,42,22
212,19,1,30,20,20,0.04,0.05,20,True,30,4,150,100,0,10,12
213,19,1,40,20,20,0.04,0.05,20,True,30,4,150,100,0,0,11
214,19,1,50,20,20,0.04,0.05,20,True,30,4,150,100,0,0,18
215,19,1,60,20,20,0.04,0.05,20,True,30,4,150,100,0,0,20
216,19,1,70,20,20,0.04,0.05,20,True,30,4,150,100,0,0,26
217,19,1,80,20,20,0.04,0.05,20,True,30,4,150,100,0,0,24
218,19,1,90,20,20,0.04,0.05,20,True,30,4,150,100,0,0,23
219,19,1,100,20,20,0.04,0.05,20,True,30,4,150,100,0,0,30
220,20,1,0,20,20,0.04,0.05,20,True,30,4,150,150,0,150,150
221,20,1,10,20,20,0.04,0.05,20,True,30,4,150,150,0,169,75
222,20,1,20,20,20,0.04,0.05,20,True,30,4,150,150,0,64,9
223,20,1,30,20,20,0.04,0.05,20,True,30,4,150,150,0,8,5
224,20,1,40,20,20,0.04,0.05,20,True,30,4,150,150,0,0,4
225,20,1,50,20,20,0.04,0.05,20,True,30,4,150,150,0,0,7
226,20,1,60,20,20,0.04,0.05,20,True,30,4,150,150,0,0,9
227,20,1,70,20,20,0.04,0.05,20,True,30,4,150,150,0,0,10
228,20,1,80,20,20,0.04,0.05,20,True,30,4,150,150,0,0,14
229,20,1,90,20,20,0.04,0.05,20,True,30,4,150,150,0,0,14
230,20,1,100,20,20,0.04,0.05,20,True,30,4,150,150,0,0,14
231,21,2,0,20,20,0.04,0.05,20,True,30,4,50,150,0,150,50
232,21,2,10,20,20,0.04,0.05,20,True,30,4,50,150,0,156,46
233,21,2,20,20,20,0.04,0.05,20,True,30,4,50,150,0,60,29
234,21,2,30,20,20,0.04,0.05,20,True,30,4,50,150,0,12,29
235,21,2,40,20,20,0.04,0.05,20,True,30,4,50,150,0,0,26
236,21,2,50,20,20,0.04,0.05,20,True,30,4,50,150,0,0,25
237,21,2,60,20,20,0.04,0.05,20,True,30,4,50,150,0,0,24
238,21,2,70,20,20,0.04,0.05,20,True,30,4,50,150,0,0,27
239,21,2,80,20,20,0.04,0.05,20,True,30,4,50,150,0,0,24
240,21,2,90,20,20,0.04,0.05,20,True,30,4,50,150,0,0,24
241,21,2,100,20,20,0.04,0.05,20,True,30,4,50,150,0,0,31
242,22,2,0,20,20,0.04,0.05,20,True,30,4,100,100,0,100,100
243,22,2,10,20,20,0.04,0.05,20,True,30,4,100,100,0,108,68
244,22,2,20,20,20,0.04,0.05,20,True,30,4,100,100,0,48,23
245,22,2,30,20,20,0.04,0.05,20,True,30,4,100,100,0,8,10
246,22,2,40,20,20,0.04,0.05,20,True,30,4,100,100,0,0,11
247,22,2,50,20,20,0.04,0.05,20,True,30,4,100,100,0,0,13
248,22,2,60,20,20,0.04,0.05,20,True,30,4,100,100,0,0,19
249,22,2,70,20,20,0.04,0.05,20,True,30,4,100,100,0,0,18
250,22,2,80,20,20,0.04,0.05,20,True,30,4,100,100,0,0,26
251,22,2,90,20,20,0.04,0.05,20,True,30,4,100,100,0,0,36
252,22,2,100,20,20,0.04,0.05,20,True,30,4,100,100,0,0,37
253,23,2,0,20,20,0.04,0.05,20,True,30,4,100,150,0,150,100
254,23,2,10,20,20,0.04,0.05,20,True,30,4,100,150,0,160,65
255,23,2,20,20,20,0.04,0.05,20,True,30,4,100,150,0,61,27
256,23,2,30,20,20,0.04,0.05,20,True,30,4,100,150,0,14,15
257,23,2,40,20,20,0.04,0.05,20,True,30,4,100,150,0,0,9
258,23,2,50,20,20,0.04,0.05,20,True,30,4,100,150,0,0,11
259,23,2,60,20,20,0.04,0.05,20,True,30,4,100,150,0,0,21
260,23,2,70,20,20,0.04,0.05,20,True,30,4,100,150,0,0,27
261,23,2,80,20,20,0.04,0.05,20,True,30,4,100,150,0,0,32
262,23,2,90,20,20,0.04,0.05,20,True,30,4,100,150,0,0,32
263,23,2,100,20,20,0.04,0.05,20,True,30,4,100,150,0,0,24
264,24,2,0,20,20,0.04,0.05,20,True,30,4,150,50,0,50,150
265,24,2,10,20,20,0.04,0.05,20,True,30,4,150,50,0,55,78
266,24,2,20,20,20,0.04,0.05,20,True,30,4,150,50,0,23,11
267,24,2,30,20,20,0.04,0.05,20,True,30,4,150,50,0,6,3
268,24,2,40,20,20,0.04,0.05,20,True,30,4,150,50,0,0,3
269,24,2,50,20,20,0.04,0.05,20,True,30,4,150,50,0,0,4
270,24,2,60,20,20,0.04,0.05,20,True,30,4,150,50,0,0,6
271,24,2,70,20,20,0.04,0.05,20,True,30,4,150,50,0,0,4
272,24,2,80,20,20,0.04,0.05,20,True,30,4,150,50,0,0,4
273,24,2,90,20,20,0.04,0.05,20,True,30,4,150,50,0,0,6
274,24,2,100,20,20,0.04,0.05,20,True,30,4,150,50,0,0,8
275,25,2,0,20,20,0.04,0.05,20,True,30,4,150,100,0,100,150
276,25,2,10,20,20,0.04,0.05,20,True,30,4,150,100,0,96,71
277,25,2,20,20,20,0.04,0.05,20,True,30,4,150,100,0,47,20
278,25,2,30,20,20,0.04,0.05,20,True,30,4,150,100,0,11,4
279,25,2,40,20,20,0.04,0.05,20,True,30,4,150,100,0,0,3
280,25,2,50,20,20,0.04,0.05,20,True,30,4,150,100,0,0,4
281,25,2,60,20,20,0.04,0.05,20,True,30,4,150,100,0,0,4
282,25,2,70,20,20,0.04,0.05,20,True,30,4,150,100,0,0,7
283,25,2,80,20,20,0.04,0.05,20,True,30,4,150,100,0,0,12
284,25,2,90,20,20,0.04,0.05,20,True,30,4,150,100,0,0,16
285,25,2,100,20,20,0.04,0.05,20,True,30,4,150,100,0,0,20
286,26,3,0,20,20,0.04,0.05,20,True,30,4,50,50,0,50,50
287,26,3,10,20,20,0.04,0.05,20,True,30,4,50,50,0,66,33
288,26,3,20,20,20,0.04,0.05,20,True,30,4,50,50,0,28,32
289,26,3,30,20,20,0.04,0.05,20,True,30,4,50,50,0,5,19
290,26,3,40,20,20,0.04,0.05,20,True,30,4,50,50,0,0,22
291,26,3,50,20,20,0.04,0.05,20,True,30,4,50,50,0,0,20
292,26,3,60,20,20,0.04,0.05,20,True,30,4,50,50,0,0,25
293,26,3,70,20,20,0.04,0.05,20,True,30,4,50,50,0,0,30
294,26,3,80,20,20,0.04,0.05,20,True,30,4,50,50,0,0,32
295,26,3,90,20,20,0.04,0.05,20,True,30,4,50,50,0,0,28
296,26,3,100,20,20,0.04,0.05,20,True,30,4,50,50,0,0,25
297,27,3,0,20,20,0.04,0.05,20,True,30,4,50,100,0,100,50
298,27,3,10,20,20,0.04,0.05,20,True,30,4,50,100,0,87,43
299,27,3,20,20,20,0.04,0.05,20,True,30,4,50,100,0,36,34
300,27,3,30,20,20,0.04,0.05,20,True,30,4,50,100,0,3,25
301,27,3,40,20,20,0.04,0.05,20,True,30,4,50,100,0,0,17
302,27,3,50,20,20,0.04,0.05,20,True,30,4,50,100,0,0,19
303,27,3,60,20,20,0.04,0.05,20,True,30,4,50,100,0,0,24
304,27,3,70,20,20,0.04,0.05,20,True,30,4,50,100,0,0,25
305,27,3,80,20,20,0.04,0.05,20,True,30,4,50,100,0,0,36
306,27,3,90,20,20,0.04,0.05,20,True,30,4,50,100,0,0,39
307,27,3,100,20,20,0.04,0.05,20,True,30,4,50,100,0,0,33
308,28,2,0,20,20,0.04,0.05,20,True,30,4,150,150,0,150,150
309,28,2,10,20,20,0.04,0.05,20,True,30,4,150,150,0,141,76
310,28,2,20,20,20,0.04,0.05,20,True,30,4,150,150,0,58,19
311,28,2,30,20,20,0.04,0.05,20,True,30,4,150,150,0,16,9
312,28,2,40,20,20,0.04,0.05,20,True,30,4,150,150,0,0,11
313,28,2,50,20,20,0.04,0.05,20,True,30,4,150,150,0,0,21
314,28,2,60,20,20,0.04,0.05,20,True,30,4,150,150,0,0,23
315,28,2,70,20,20,0.04,0.05,20,True,30,4,150,150,0,0,26
316,28,2,80,20,20,0.04,0.05,20,True,30,4,150,150,0,0,30
317,28,2,90,20,20,0.04,0.05,20,True,30,4,150,150,0,0,27
318,28,2,100,20,20,0.04,0.05,20,True,30,4,150,150,0,0,32
319,29,3,0,20,20,0.04,0.05,20,True,30,4,50,150,0,150,50
320,29,3,10,20,20,0.04,0.05,20,True,30,4,50,150,0,152,41
321,29,3,20,20,20,0.04,0.05,20,True,30,4,50,150,0,56,28
322,29,3,30,20,20,0.04,0.05,20,True,30,4,50,150,0,8,17
323,29,3,40,20,20,0.04,0.05,20,True,30,4,50,150,0,0,15
324,29,3,50,20,20,0.04,0.05,20,True,30,4,50,150,0,0,15
325,29,3,60,20,20,0.04,0.05,20,True,30,4,50,150,0,0,15
326,29,3,70,20,20,0.04,0.05,20,True,30,4,50,150,0,0,25
327,29,3,80,20,20,0.04,0.05,20,True,30,4,50,150,0,0,29
328,29,3,90,20,20,0.04,0.05,20,True,30,4,50,150,0,0,33
329,29,3,100,20,20,0.04,0.05,20,True,30,4,50,150,0,0,34
330,30,3,0,20,20,0.04,0.05,20,True,30,4,100,50,0,50,100
331,30,3,10,20,20,0.04,0.05,20,True,30,4,100,50,0,57,73
332,30,3,20,20,20,0.04,0.05,20,True,30,4,100,50,0,25,29
333,30,3,30,20,20,0.04,0.05,20,True,30,4,100,50,0,3,10
334,30,3,40,20,20,0.04,0.05,20,True,30,4,100,50,0,0,9
335,30,3,50,20,20,0.04,0.05,20,True,30,4,100,50,0,0,14
336,30,3,60,20,20,0.04,0.05,20,True,30,4,100,50,0,0,16
337,30,3,70,20,20,0.04,0.05,20,True,30,4,100,50,0,0,20
338,30,3,80,20,20,0.04,0.05,20,True,30,4,100,50,0,0,29
339,30,3,90,20,20,0.04,0.05,20,True,30,4,100,50,0,0,27
340,30,3,100,20,20,0.04,0.05,20,True,30,4,100,50,0,0,38
341,31,3,0,20,20,0.04,0.05,20,True,30,4,100,100,0,100,100
342,31,3,10,20,20,0.04,0.05,20,True,30,4,100,100,0,105,76
343,31,3,20,20,20,0.04,0.05,20,True,30,4,100,100,0,51,31
344,31,3,30,20,20,0.04,0.05,20,True,30,4,100,100,0,10,12
345,31,3,40,20,20,0.04,0.05,20,True,30,4,100,100,0,0,14
346,31,3,50,20,20,0.04,0.05,20,True,30,4,100,100,0,0,19
347,31,3,60,20,20,0.04,0.05,20,True,30,4,100,100,0,0,23
348,31,3,70,20,20,0.04,0.05,20,True,30,4,100,100,0,0,27
349,31,3,80,20,20,0.04,0.05,20,True,30,4,100,100,0,0,30
350,31,3,90,20,20,0.04,0.05,20,True,30,4,100,100,0,0,36
351,31,3,100,20,20,0.04,0.05,20,True,30,4,100,100,0,0,35
352,32,3,0,20,20,0.04,0.05,20,True,30,4,150,50,0,50,150
353,32,3,10,20,20,0.04,0.05,20,True,30,4,150,50,0,65,71
354,32,3,20,20,20,0.04,0.05,20,True,30,4,150,50,0,17,20
355,32,3,30,20,20,0.04,0.05,20,True,30,4,150,50,0,5,11
356,32,3,40,20,20,0.04,0.05,20,True,30,4,150,50,0,0,10
357,32,3,50,20,20,0.04,0.05,20,True,30,4,150,50,0,0,14
358,32,3,60,20,20,0.04,0.05,20,True,30,4,150,50,0,0,16
359,32,3,70,20,20,0.04,0.05,20,True,30,4,150,50,0,0,14
360,32,3,80,20,20,0.04,0.05,20,True,30,4,150,50,0,0,14
361,32,3,90,20,20,0.04,0.05,20,True,30,4,150,50,0,0,21
362,32,3,100,20,20,0.04,0.05,20,True,30,4,150,50,0,0,21
